PERSON person_id
PERSON gender_concept_id
PERSON year_of_birth
PERSON month_of_birth
PERSON day_of_birth
PERSON birth_datetime
PERSON race_concept_id
PERSON ethnicity_concept_id
PERSON location_id
PERSON provider_id
PERSON care_site_id
PERSON person_source_value
PERSON gender_source_value
PERSON gender_source_concept_id
PERSON race_source_value
PERSON race_source_concept_id
PERSON ethnicity_source_value
PERSON ethnicity_source_concept_id
OBSERVATION_PERIOD observation_period_id
OBSERVATION_PERIOD person_id
OBSERVATION_PERIOD observation_period_start_date
OBSERVATION_PERIOD observation_period_end_date
OBSERVATION_PERIOD period_type_concept_id
VISIT_OCCURRENCE visit_occurrence_id
VISIT_OCCURRENCE person_id
VISIT_OCCURRENCE visit_concept_id
VISIT_OCCURRENCE visit_start_date
VISIT_OCCURRENCE visit_start_datetime
VISIT_OCCURRENCE visit_end_date
VISIT_OCCURRENCE visit_end_datetime
VISIT_OCCURRENCE visit_type_concept_id
VISIT_OCCURRENCE provider_id
VISIT_OCCURRENCE care_site_id
VISIT_OCCURRENCE visit_source_value
VISIT_OCCURRENCE visit_source_concept_id
VISIT_OCCURRENCE admitted_from_concept_id
VISIT_OCCURRENCE admitted_from_source_value
VISIT_OCCURRENCE discharged_to_concept_id
VISIT_OCCURRENCE discharged_to_source_value
VISIT_OCCURRENCE preceding_visit_occurrence_id
VISIT_DETAIL visit_detail_id
VISIT_DETAIL person_id
VISIT_DETAIL visit_detail_concept_id
VISIT_DETAIL visit_detail_start_date
VISIT_DETAIL visit_detail_start_datetime
VISIT_DETAIL visit_detail_end_date
VISIT_DETAIL visit_detail_end_datetime
VISIT_DETAIL visit_detail_type_concept_id
VISIT_DETAIL provider_id
VISIT_DETAIL care_site_id
VISIT_DETAIL visit_detail_source_value
VISIT_DETAIL visit_detail_source_concept_id
VISIT_DETAIL admitted_from_concept_id
VISIT_DETAIL admitted_from_source_value
VISIT_DETAIL discharged_to_source_value
VISIT_DETAIL discharged_to_concept_id
VISIT_DETAIL preceding_visit_detail_id
VISIT_DETAIL parent_visit_detail_id
VISIT_DETAIL visit_occurrence_id
CONDITION_OCCURRENCE condition_occurrence_id
CONDITION_OCCURRENCE person_id
CONDITION_OCCURRENCE condition_concept_id
CONDITION_OCCURRENCE condition_start_date
CONDITION_OCCURRENCE condition_start_datetime
CONDITION_OCCURRENCE condition_end_date
CONDITION_OCCURRENCE condition_end_datetime
CONDITION_OCCURRENCE condition_type_concept_id
CONDITION_OCCURRENCE condition_status_concept_id
CONDITION_OCCURRENCE stop_reason
CONDITION_OCCURRENCE provider_id
CONDITION_OCCURRENCE visit_occurrence_id
CONDITION_OCCURRENCE visit_detail_id
CONDITION_OCCURRENCE condition_source_value
CONDITION_OCCURRENCE condition_source_concept_id
CONDITION_OCCURRENCE condition_status_source_value
DRUG_EXPOSURE drug_exposure_id
DRUG_EXPOSURE person_id
DRUG_EXPOSURE drug_concept_id
DRUG_EXPOSURE drug_exposure_start_date
DRUG_EXPOSURE drug_exposure_start_datetime
DRUG_EXPOSURE drug_exposure_end_date
DRUG_EXPOSURE drug_exposure_end_datetime
DRUG_EXPOSURE verbatim_end_date
DRUG_EXPOSURE drug_type_concept_id
DRUG_EXPOSURE stop_reason
DRUG_EXPOSURE refills
DRUG_EXPOSURE quantity
DRUG_EXPOSURE days_supply
DRUG_EXPOSURE sig
DRUG_EXPOSURE route_concept_id
DRUG_EXPOSURE lot_number
DRUG_EXPOSURE provider_id
DRUG_EXPOSURE visit_occurrence_id
DRUG_EXPOSURE visit_detail_id
DRUG_EXPOSURE drug_source_value
DRUG_EXPOSURE drug_source_concept_id
DRUG_EXPOSURE route_source_value
DRUG_EXPOSURE dose_unit_source_value
PROCEDURE_OCCURRENCE procedure_occurrence_id
PROCEDURE_OCCURRENCE person_id
PROCEDURE_OCCURRENCE procedure_concept_id
PROCEDURE_OCCURRENCE procedure_date
PROCEDURE_OCCURRENCE procedure_datetime
PROCEDURE_OCCURRENCE procedure_end_date
PROCEDURE_OCCURRENCE procedure_end_datetime
PROCEDURE_OCCURRENCE procedure_type_concept_id
PROCEDURE_OCCURRENCE modifier_concept_id
PROCEDURE_OCCURRENCE quantity
